category,description,severity,latitude,longitude,timestamp,zone
Hurto,Un tipo intentaron robar a un estudiante frente a un comercio,medio,4.8733286,-74.071861,2026-04-29T23:44:49.699334,
Otro,Un ladrón intentaron robar a varias personas en vía pública,medio,4.885010504663619,-73.99960406573254,2026-05-20T10:44:49.701335,Yerbabuena
Hurto,Un grupo de personas hicieron vandalismo a varias personas frente a un comercio,medio,4.8843964162999916,-74.0663863880586,2026-05-13T00:44:49.703334,Fagua
Comportamiento sospechoso,Un tipo hicieron vandalismo a una mujer en vía pública,medio,4.8816198,-74.0717415,2026-05-08T17:44:49.706641,
Vandalismo,Un grupo de personas intentaron robar a una mujer en vía pública,medio,4.867387734916573,-74.04533601290096,2026-04-30T03:44:49.710652,Casco urbano de Chía
Hurto,Dos sujetos hicieron vandalismo a un estudiante frente a un comercio,medio,4.8795697,-74.0433843,2026-05-09T16:44:49.712846,
Vandalismo,Un tipo alteraron el orden a un ciudadano en vía pública,medio,42.51080774315373,0.47641496677851075,2026-05-14T18:44:49.715820,Chía
Hurto,Un tipo alteraron el orden a un ciudadano en zona residencial,medio,4.8376128,-74.0597532,2026-05-10T20:44:49.719838,
Comportamiento sospechoso,Un tipo intentaron robar a una mujer frente a un comercio,medio,42.52843403989989,0.4658943678048799,2026-05-11T03:44:49.721835,Chía
Vandalismo,Un hombre alteraron el orden a una mujer cerca del parque,medio,42.5206948,0.465951,2026-04-29T08:44:49.723834,
Otro,Un hombre intentaron robar a un estudiante en vía pública,medio,42.51360644468391,0.45104237771341504,2026-04-30T17:44:49.725835,Chía
Vandalismo,Dos sujetos intentaron robar a una mujer en zona residencial,medio,4.8419477,-74.0227978,2026-05-11T11:44:49.727834,
Comportamiento sospechoso,Un ladrón intentaron robar a varias personas en zona residencial,medio,4.8613260735841335,-74.06371709962222,2026-04-28T12:44:49.729833,Casco urbano de Chía
Otro,Un ladrón intentaron robar a una mujer en zona residencial,medio,4.8733286,-74.071861,2026-05-21T18:44:49.731833,
Comportamiento sospechoso,Un hombre alteraron el orden a varias personas en zona residencial,medio,42.5206948,0.465951,2026-04-28T17:44:49.733886,
Vandalismo,Un hombre intentaron robar a una mujer frente a un comercio,medio,42.56212132658519,0.41236675025354935,2026-05-15T11:44:49.734972,Chía
Vandalismo,Un tipo hicieron vandalismo a varias personas en zona residencial,medio,4.89091183020729,-74.07798114108839,2026-04-28T22:44:49.737482,Tiquiza
Comportamiento sospechoso,Dos sujetos alteraron el orden a varias personas en vía pública,medio,4.86936715522782,-74.01204010658738,2026-05-03T17:44:49.739482,Chía
Otro,Un ladrón alteraron el orden a un estudiante frente a un comercio,medio,4.8376128,-74.0597532,2026-05-21T01:44:49.741485,
Otro,Dos sujetos alteraron el orden a una mujer en zona residencial,medio,4.8795697,-74.0433843,2026-05-09T05:44:49.742483,
Vandalismo,Un tipo hicieron vandalismo a un ciudadano frente a un comercio,medio,4.898996946712644,-74.00355213267142,2026-05-13T02:44:49.744482,Yerbabuena
Vandalismo,Un grupo de personas alteraron el orden a un estudiante frente a un comercio,medio,4.8612776,-74.0601998,2026-05-19T14:44:49.746494,
Vandalismo,Un hombre intentaron robar a una mujer frente a un comercio,medio,4.8612776,-74.0601998,2026-05-16T10:44:49.747480,
Comportamiento sospechoso,Un hombre intentaron robar a una mujer frente a un comercio,medio,4.85530393023408,-74.08952004893102,2026-05-14T01:44:49.749480,Fonquetá
Comportamiento sospechoso,Un tipo intentaron robar a varias personas en zona residencial,medio,4.8590008395385,-74.03045038363898,2026-04-25T18:44:49.750480,Fusca
Otro,Un tipo intentaron robar a un ciudadano frente a un comercio,medio,4.8419477,-74.0227978,2026-05-01T20:44:49.751480,
Vandalismo,Un hombre intentaron robar a varias personas en vía pública,medio,4.8660334,-74.0306281,2026-05-12T19:44:49.753480,
Otro,Un grupo de personas intentaron robar a un estudiante cerca del parque,medio,4.8376128,-74.0597532,2026-04-22T10:44:49.754481,
Vandalismo,Un grupo de personas hicieron vandalismo a un estudiante en zona residencial,medio,4.862924345918055,-74.07916483412637,2026-04-27T03:44:49.756784,Fonquetá
Hurto,Un ladrón intentaron robar a varias personas en zona residencial,medio,4.87119969211261,-74.06772863321346,2026-05-18T11:44:49.757874,Fonquetá
Otro,Un ladrón hicieron vandalismo a una mujer en vía pública,medio,4.837561518714899,-74.0228690581993,2026-05-14T06:44:49.758922,Fusca
Comportamiento sospechoso,Un hombre hicieron vandalismo a una mujer cerca del parque,medio,4.8816198,-74.0717415,2026-05-20T12:44:49.760921,
Comportamiento sospechoso,Un ladrón alteraron el orden a un estudiante frente a un comercio,medio,4.8733286,-74.071861,2026-05-10T18:44:49.761922,
Vandalismo,Un tipo intentaron robar a un ciudadano cerca del parque,medio,4.871884807331593,-74.0104666837719,2026-04-30T10:44:49.763921,Yerbabuena
Vandalismo,Un tipo hicieron vandalismo a un estudiante frente a un comercio,medio,4.8612776,-74.0601998,2026-05-19T18:44:49.764920,
Vandalismo,Un grupo de personas hicieron vandalismo a un ciudadano en zona residencial,medio,42.5206948,0.465951,2026-04-29T13:44:49.765921,
Comportamiento sospechoso,Dos sujetos intentaron robar a una mujer en vía pública,medio,4.8795697,-74.0433843,2026-04-22T14:44:49.768136,
Vandalismo,Un grupo de personas intentaron robar a un estudiante frente a un comercio,medio,4.883948759839705,-74.00086686320185,2026-05-03T12:44:49.769136,Yerbabuena
Comportamiento sospechoso,Un hombre hicieron vandalismo a una mujer cerca del parque,medio,4.8419477,-74.0227978,2026-04-23T03:44:49.770137,
Comportamiento sospechoso,Dos sujetos alteraron el orden a un ciudadano frente a un comercio,medio,4.852250747960398,-74.06221695874062,2026-05-20T18:44:49.772136,Casco urbano de Chía
Hurto,Un hombre intentaron robar a un estudiante frente a un comercio,medio,4.851847896445688,-74.00639320887718,2026-05-19T03:44:49.773136,Yerbabuena
Comportamiento sospechoso,Un ladrón intentaron robar a un estudiante cerca del parque,medio,4.8634708,-74.0766704,2026-05-06T21:44:49.774136,
Comportamiento sospechoso,Dos sujetos alteraron el orden a un ciudadano cerca del parque,medio,4.831469389609513,-74.04528410679754,2026-05-05T03:44:49.776131,La Balsa
Comportamiento sospechoso,Un ladrón hicieron vandalismo a varias personas cerca del parque,medio,4.8634708,-74.0766704,2026-05-07T10:44:49.777130,
Vandalismo,Un ladrón hicieron vandalismo a un ciudadano en vía pública,medio,4.8733286,-74.071861,2026-05-14T12:44:49.779131,
Vandalismo,Un ladrón hicieron vandalismo a una mujer frente a un comercio,medio,4.874395,-74.0044445,2026-05-21T14:44:49.780130,
Otro,Un ladrón alteraron el orden a un estudiante cerca del parque,medio,4.8795697,-74.0433843,2026-05-07T13:44:49.781130,
Otro,Un ladrón alteraron el orden a una mujer frente a un comercio,medio,4.8504598,-74.0792694,2026-05-21T12:44:49.783130,
Comportamiento sospechoso,Un grupo de personas intentaron robar a una mujer frente a un comercio,medio,4.900683864620038,-74.05701810225581,2026-05-12T14:44:49.784130,Fagua
Hurto,Dos sujetos alteraron el orden a un ciudadano en vía pública,medio,4.874395,-74.0044445,2026-05-18T03:44:49.785130,
Otro,Dos sujetos alteraron el orden a una mujer cerca del parque,medio,4.8951559,-74.0639061,2026-05-21T15:44:49.787130,
Hurto,Un hombre hicieron vandalismo a un estudiante frente a un comercio,medio,4.854719020658888,-74.02678744035693,2026-05-16T00:44:49.788130,Fusca
Hurto,Dos sujetos alteraron el orden a un ciudadano frente a un comercio,medio,4.893981230604937,-73.99457808392525,2026-05-22T05:44:49.789131,Yerbabuena
Vandalismo,Un tipo hicieron vandalismo a una mujer frente a un comercio,medio,4.878504372182009,-74.04518257227373,2026-05-05T03:44:49.791131,Casco urbano de Calahorra
Hurto,Un tipo hicieron vandalismo a una mujer en vía pública,medio,4.8612776,-74.0601998,2026-04-25T06:44:49.792131,
Otro,Un hombre alteraron el orden a una mujer en vía pública,medio,4.8789208714374235,-74.07079080726086,2026-05-09T17:44:49.793131,Tiquiza
Hurto,Dos sujetos hicieron vandalismo a varias personas frente a un comercio,medio,4.8612776,-74.0601998,2026-04-30T00:44:49.795130,
Otro,Dos sujetos hicieron vandalismo a varias personas en vía pública,medio,4.8733286,-74.071861,2026-04-22T06:44:49.796130,
Otro,Dos sujetos intentaron robar a un ciudadano en vía pública,medio,4.886395773007324,-74.05769796291275,2026-04-23T20:44:49.798240,Fagua
Hurto,Un tipo intentaron robar a un estudiante cerca del parque,medio,4.876096906967056,-74.03913474928224,2026-05-04T02:44:49.799440,Casco urbano de Calahorra
Comportamiento sospechoso,Dos sujetos hicieron vandalismo a varias personas frente a un comercio,medio,4.8612776,-74.0601998,2026-05-13T09:44:49.800470,
Hurto,Un grupo de personas intentaron robar a un estudiante en zona residencial,medio,4.8770439181044205,-73.99454067886052,2026-05-01T11:44:49.802470,Yerbabuena
Otro,Dos sujetos intentaron robar a un estudiante en zona residencial,medio,4.8419477,-74.0227978,2026-05-06T15:44:49.803470,
Otro,Un tipo alteraron el orden a un ciudadano en zona residencial,medio,4.874395,-74.0044445,2026-05-03T21:44:49.804470,
Comportamiento sospechoso,Un hombre intentaron robar a un estudiante cerca del parque,medio,4.8887456706940124,-73.99773912237211,2026-05-14T07:44:49.806470,Yerbabuena
Hurto,Dos sujetos intentaron robar a varias personas frente a un comercio,medio,4.837058051603531,-74.07919559804616,2026-05-18T14:44:49.807470,Chía
Comportamiento sospechoso,Un grupo de personas hicieron vandalismo a varias personas en vía pública,medio,4.8419477,-74.0227978,2026-05-09T19:44:49.808515,
Vandalismo,Un ladrón alteraron el orden a un ciudadano en vía pública,medio,4.877122686277365,-74.03616850873662,2026-05-11T12:44:49.809552,Bojacá
Otro,Un grupo de personas intentaron robar a varias personas frente a un comercio,medio,4.8612776,-74.0601998,2026-04-22T09:44:49.812291,
Otro,Un grupo de personas intentaron robar a un estudiante en vía pública,medio,42.5206948,0.465951,2026-05-21T22:44:49.813299,
Vandalismo,Un ladrón intentaron robar a un ciudadano en vía pública,medio,4.8795697,-74.0433843,2026-04-26T13:44:49.815297,
Hurto,Un hombre hicieron vandalismo a un estudiante cerca del parque,medio,4.8816198,-74.0717415,2026-05-03T18:44:49.816297,
Vandalismo,Dos sujetos intentaron robar a varias personas en zona residencial,medio,4.8612776,-74.0601998,2026-05-15T16:44:49.817297,
Hurto,Un ladrón alteraron el orden a una mujer frente a un comercio,medio,4.858604453642813,-74.02202959282384,2026-04-29T15:44:49.819366,Chía
Vandalismo,Un grupo de personas alteraron el orden a un ciudadano en zona residencial,medio,4.8951559,-74.0639061,2026-05-07T05:44:49.820541,
Comportamiento sospechoso,Un tipo alteraron el orden a un estudiante frente a un comercio,medio,42.49313137841531,0.45553560832547757,2026-05-15T04:44:49.821541,Chía
Vandalismo,Un hombre hicieron vandalismo a un estudiante cerca del parque,medio,4.8419477,-74.0227978,2026-05-17T02:44:49.822541,
Comportamiento sospechoso,Un tipo intentaron robar a una mujer frente a un comercio,medio,4.8733286,-74.071861,2026-05-20T14:44:49.824542,
Otro,Un grupo de personas alteraron el orden a un ciudadano en zona residencial,medio,4.8733286,-74.071861,2026-05-12T00:44:49.825542,
Comportamiento sospechoso,Dos sujetos intentaron robar a varias personas en vía pública,medio,4.8504598,-74.0792694,2026-04-30T05:44:49.826541,
Hurto,Un tipo hicieron vandalismo a un ciudadano en vía pública,medio,4.8951559,-74.0639061,2026-04-27T06:44:49.828793,
Otro,Dos sujetos hicieron vandalismo a un ciudadano frente a un comercio,medio,4.88570725205252,-74.0550212576612,2026-05-16T06:44:49.829863,Fagua
Hurto,Un grupo de personas intentaron robar a una mujer en zona residencial,medio,4.89563648472726,-73.98886240107956,2026-04-30T10:44:49.831862,Yerbabuena
Vandalismo,Un hombre intentaron robar a varias personas cerca del parque,medio,4.906980940617575,-74.00004191215555,2026-05-12T16:44:49.832866,Yerbabuena
Hurto,Dos sujetos alteraron el orden a un ciudadano frente a un comercio,medio,4.8504598,-74.0792694,2026-05-12T15:44:49.834871,
Hurto,Un ladrón intentaron robar a una mujer en zona residencial,medio,4.859334730735557,-74.06039715761399,2026-05-19T23:44:49.835862,Casco urbano de Chía
Otro,Un ladrón intentaron robar a varias personas cerca del parque,medio,4.874395,-74.0044445,2026-04-29T07:44:49.837865,
Otro,Un tipo intentaron robar a un estudiante en vía pública,medio,4.86843854857531,-74.06239357185954,2026-05-20T10:44:49.839230,Casco urbano de Chía
Comportamiento sospechoso,Un grupo de personas hicieron vandalismo a un estudiante en vía pública,medio,4.863039163738097,-74.0370472183125,2026-05-16T08:44:49.841469,La Balsa
Hurto,Un ladrón hicieron vandalismo a un estudiante cerca del parque,medio,4.891689920819339,-74.05935422790928,2026-05-12T21:44:49.843510,Fagua
Otro,Un tipo intentaron robar a varias personas frente a un comercio,medio,4.8376128,-74.0597532,2026-05-15T19:44:49.844661,
Otro,Un grupo de personas alteraron el orden a una mujer en vía pública,medio,4.855873527931348,-74.03483053932729,2026-05-11T09:44:49.846780,Fusca
Comportamiento sospechoso,Un grupo de personas alteraron el orden a una mujer en zona residencial,medio,4.8612776,-74.0601998,2026-04-26T11:44:49.847781,
Hurto,Un tipo hicieron vandalismo a un estudiante cerca del parque,medio,4.849963548933909,-74.07796265358297,2026-05-05T21:44:49.849780,Cerca de Piedra
Otro,Un grupo de personas intentaron robar a una mujer cerca del parque,medio,4.899171289715529,-74.07629650361682,2026-04-23T00:44:49.850780,Fagua
Hurto,Un grupo de personas hicieron vandalismo a un ciudadano en zona residencial,medio,4.8790412379607275,-74.08285733899254,2026-05-11T00:44:49.852780,Tiquiza
Comportamiento sospechoso,Un grupo de personas hicieron vandalismo a un estudiante en vía pública,medio,4.8702362449429675,-74.07354891817587,2026-04-30T11:44:49.853780,Fonquetá
Comportamiento sospechoso,Un tipo intentaron robar a un ciudadano en zona residencial,medio,4.860069923018859,-74.06489891330929,2026-05-03T15:44:49.855781,Casco urbano de Chía
Vandalismo,Dos sujetos alteraron el orden a varias personas cerca del parque,medio,4.8816198,-74.0717415,2026-05-05T18:44:49.856983,
Comportamiento sospechoso,Un grupo de personas alteraron el orden a una mujer cerca del parque,medio,4.854086461060563,-74.07738924125431,2026-05-08T16:44:49.859620,Cerca de Piedra
Comportamiento sospechoso,Un ladrón alteraron el orden a un estudiante en vía pública,medio,4.875831838988107,-74.06543500471578,2026-04-28T00:44:49.861637,Tiquiza
Vandalismo,Un tipo alteraron el orden a varias personas en zona residencial,medio,4.8816198,-74.0717415,2026-04-26T04:44:49.863678,
Otro,Un grupo de personas hicieron vandalismo a varias personas frente a un comercio,medio,4.8660334,-74.0306281,2026-04-27T12:44:49.865682,
Hurto,Un ladrón alteraron el orden a varias personas frente a un comercio,medio,4.8612776,-74.0601998,2026-04-27T12:44:49.867677,
Vandalismo,Un ladrón alteraron el orden a un estudiante cerca del parque,medio,4.8816198,-74.0717415,2026-04-22T08:44:49.869675,
Vandalismo,Un grupo de personas alteraron el orden a una mujer frente a un comercio,medio,4.863849063743355,-73.99225935037796,2026-05-15T06:44:49.871674,Yerbabuena
Otro,Dos sujetos alteraron el orden a un estudiante cerca del parque,medio,4.8419477,-74.0227978,2026-05-18T01:44:49.873681,
Vandalismo,Un ladrón intentaron robar a un estudiante frente a un comercio,medio,4.8733286,-74.071861,2026-05-12T17:44:49.876642,
Comportamiento sospechoso,Un grupo de personas intentaron robar a un estudiante en zona residencial,medio,4.8559264041073344,-74.07696587591934,2026-04-22T13:44:49.878641,Cerca de Piedra
Hurto,Un ladrón hicieron vandalismo a un estudiante cerca del parque,medio,4.9050303622497955,-74.07239175446615,2026-05-07T07:44:49.880997,Fagua
Otro,Un tipo hicieron vandalismo a un estudiante en vía pública,medio,4.878755064531873,-74.05370823098468,2026-05-13T20:44:49.883409,Bojacá
Hurto,Un hombre intentaron robar a varias personas frente a un comercio,medio,4.8784246939141225,-74.04382831919996,2026-05-02T02:44:49.885410,Casco urbano de Calahorra
Hurto,Dos sujetos intentaron robar a un ciudadano en vía pública,medio,4.880911442490852,-74.04342786207127,2026-05-13T07:44:49.887409,Casco urbano de Calahorra
